Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
chondrocyte development (GO:0002063)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	SOX9
diadenosine polyphosphate catabolic process (GO:0015961)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	NUDT3
epithelial tube formation (GO:0072175)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	SOX9
glycolipid transport (GO:0046836)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	PSAP
heat acclimation (GO:0010286)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	RBBP7
hepatocyte differentiation (GO:0070365)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	ANXA1
histone H4-K12 acetylation (GO:0043983)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	JADE1
imitative learning (GO:0098596)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	HTT
lymphocyte apoptotic process (GO:0070227)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	RIPK1
macromolecule biosynthetic process (GO:0009059)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	EIF4G2
megakaryocyte development (GO:0035855)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	MED1
membrane raft assembly (GO:0001765)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	S100A10
metanephric collecting duct development (GO:0072205)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	PKD1
mitochondrial protein catabolic process (GO:0035694)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	BNIP3L
mitotic DNA replication initiation (GO:1902975)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	POLA1
monoubiquitinated protein deubiquitination (GO:0035520)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	USP7
N-acetylneuraminate catabolic process (GO:0019262)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	NAGK
negative regulation of actin filament depolymerization (GO:0030835)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	GSN
negative regulation of B cell receptor signaling pathway (GO:0050859)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	CD22
negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis (GO:1903588)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	THBS1
negative regulation of cardiac muscle cell differentiation (GO:2000726)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	SMAD4
negative regulation of cell size (GO:0045792)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	PTEN
negative regulation of cellular extravasation (GO:0002692)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	PLCB1
negative regulation of cytosolic calcium ion concentration (GO:0051481)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	SMAD3
negative regulation of erythrocyte differentiation (GO:0045647)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	ZFP36
negative regulation of establishment of protein localization to mitochondrion (GO:1903748)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	MAPT
negative regulation of excitatory postsynaptic potential (GO:0090394)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	PTEN
negative regulation of hematopoietic progenitor cell differentiation (GO:1901533)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	MYB
negative regulation of lipoprotein lipase activity (GO:0051005)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	HDAC9
negative regulation of mast cell activation (GO:0033004)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	FER
negative regulation of relaxation of muscle (GO:1901078)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	GRK2
negative regulation of T cell differentiation in thymus (GO:0033085)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	PTPN2
negative regulation of triglyceride metabolic process (GO:0090209)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	FBXW7
negative regulation of vitamin metabolic process (GO:0046137)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	NFKB1
neutrophil extravasation (GO:0072672)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	PIK3CD
nuclear cell cycle DNA replication initiation (GO:1902315)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	POLA1
peripheral nervous system neuron development (GO:0048935)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	RUNX3
peroxisome proliferator activated receptor signaling pathway (GO:0035357)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	ACTN4
plus-end-directed organelle transport along microtubule (GO:0072386)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	MAPT
positive regulation of centriole replication (GO:0046601)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	CENPJ
positive regulation of cholesterol storage (GO:0010886)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	SREBF2
positive regulation of focal adhesion disassembly (GO:0120183)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	MAP4K4
positive regulation of gluconeogenesis (GO:0045722)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	PTPN2
positive regulation of gonad development (GO:1905941)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	SOX9
positive regulation of hemoglobin biosynthetic process (GO:0046985)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	PRMT1
positive regulation of male gonad development (GO:2000020)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	SOX9
positive regulation of nuclear cell cycle DNA replication (GO:0010571)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	ATRX
positive regulation of protein glycosylation (GO:0060050)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	GOLGA2
positive regulation of receptor binding (GO:1900122)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	B2M
positive regulation of sterol transport (GO:0032373)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	NR1H2
positive regulation of tau-protein kinase activity (GO:1902949)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	HSP90AA1
postsynaptic density assembly (GO:0097107)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	PTEN
prepulse inhibition (GO:0060134)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	PTEN
protection from natural killer cell mediated cytotoxicity (GO:0042270)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	SERPINB9
protein localization to nuclear envelope (GO:0090435)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	PLK1
protein localization to nucleolus (GO:1902570)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	WRN
protein localization to perinuclear region of cytoplasm (GO:1905719)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	SQSTM1
regulation of anion channel activity (GO:0010359)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	PRNP
regulation of blood vessel remodeling (GO:0060312)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	CEACAM1
regulation of cardiac muscle hypertrophy in response to stress (GO:1903242)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	LMNA
regulation of cell cycle checkpoint (GO:1901976)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	RPA2
regulation of centriole elongation (GO:1903722)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	CENPJ
regulation of collagen fibril organization (GO:1904026)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	RB1
regulation of DNA demethylation (GO:1901535)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	USP7
regulation of focal adhesion disassembly (GO:0120182)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	MAP4K4
regulation of glutamate receptor signaling pathway (GO:1900449)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	PRNP
regulation of hematopoietic stem cell proliferation (GO:1902033)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	EIF2AK2
regulation of hormone biosynthetic process (GO:0046885)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	STC2
regulation of hyaluronan biosynthetic process (GO:1900125)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	NFKB1
regulation of hydrogen peroxide metabolic process (GO:0010310)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	RAC2
regulation of long-chain fatty acid import across plasma membrane (GO:0010746)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	THBS1
regulation of macrophage apoptotic process (GO:2000109)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	CDKN2A
regulation of microtubule motor activity (GO:2000574)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	FBXW11
regulation of mitotic sister chromatid segregation (GO:0033047)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	CDK5RAP2
regulation of mitotic spindle checkpoint (GO:1903504)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	CDK5RAP2
regulation of mRNA export from nucleus (GO:0010793)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	AKAP8L
regulation of NK T cell activation (GO:0051133)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	HSPH1
regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway (GO:0070432)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	ERBIN
regulation of peptidyl-cysteine S-nitrosylation (GO:2000169)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	SNTA1
regulation of pro-B cell differentiation (GO:2000973)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	HES1
regulation of protein lipidation (GO:1903059)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	DBI
regulation of protein targeting (GO:1903533)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	HAX1
regulation of retrograde transport, endosome to Golgi (GO:1905279)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	USP7
regulation of ribonucleoprotein complex localization (GO:2000197)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	AKAP8L
regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell (GO:2001188)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	LGALS3
regulation of t-circle formation (GO:1904429)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	XRCC5
regulation of thymocyte apoptotic process (GO:0070243)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	TP53
regulation of transmission of nerve impulse (GO:0051969)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	FMR1
regulation of vitamin D biosynthetic process (GO:0060556)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	NFKB1
response to angiotensin (GO:1990776)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	NFKB1
response to catecholamine (GO:0071869)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	GNB1
response to heparin (GO:0071503)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	SOX9
response to lipoteichoic acid (GO:0070391)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	MAPK14
response to testosterone (GO:0033574)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	SPP1
SCF complex assembly (GO:0010265)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	SKP1
taurine metabolic process (GO:0019530)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	STAT5B
vocal learning (GO:0042297)	1/6	0.16807699482057756	0.29104835348911345	0	0	6.43150912106136	11.469523111814985	HTT
regulation of anatomical structure morphogenesis (GO:0022603)	6/123	0.16855679128810833	0.29173912964309345	0	0	1.653288740245262	2.9436517449917194	CEACAM1;SPARC;ABI2;CFL1;ERBB2;MAPT
embryonic heart tube morphogenesis (GO:0003143)	3/47	0.16882210862627361	0.29177831615475275	0	0	2.1954318559975796	3.905475090455345	ACVR1;HES1;TGFBR2
positive regulation of cell-cell adhesion (GO:0022409)	3/47	0.16882210862627361	0.29177831615475275	0	0	2.1954318559975796	3.905475090455345	TJP1;CD44;JAK1
positive regulation of pathway-restricted SMAD protein phosphorylation (GO:0010862)	3/47	0.16882210862627361	0.29177831615475275	0	0	2.1954318559975796	3.905475090455345	ACVR1;SMAD4;RBPMS
cell morphogenesis involved in differentiation (GO:0000904)	4/72	0.17283212151480465	0.2981887874395524	0	0	1.8949019607843138	3.326376373649641	RB1;FER;ABI2;ILK
cellular response to hexose stimulus (GO:0071331)	2/25	0.1736885617994177	0.2981887874395524	0	0	2.7983533150368336	4.89849357506282	PRKACA;IGF1R
endosome transport via multivesicular body sorting pathway (GO:0032509)	2/25	0.1736885617994177	0.2981887874395524	0	0	2.7983533150368336	4.89849357506282	CHMP1B;CHMP3
fat-soluble vitamin metabolic process (GO:0006775)	2/25	0.1736885617994177	0.2981887874395524	0	0	2.7983533150368336	4.89849357506282	PIAS4;VDR
negative regulation of response to endoplasmic reticulum stress (GO:1903573)	2/25	0.1736885617994177	0.2981887874395524	0	0	2.7983533150368336	4.89849357506282	CREB3;NR1H2
negative regulation of signaling (GO:0023057)	2/25	0.1736885617994177	0.2981887874395524	0	0	2.7983533150368336	4.89849357506282	ACVR1;PTPN1
positive regulation of T cell migration (GO:2000406)	2/25	0.1736885617994177	0.2981887874395524	0	0	2.7983533150368336	4.89849357506282	APP;TNFRSF14
positive regulation of vascular endothelial growth factor production (GO:0010575)	2/25	0.1736885617994177	0.2981887874395524	0	0	2.7983533150368336	4.89849357506282	BRCA1;IL6ST
protein quality control for misfolded or incompletely synthesized proteins (GO:0006515)	2/25	0.1736885617994177	0.2981887874395524	0	0	2.7983533150368336	4.89849357506282	BAG6;UFD1
regulation of cardiac muscle cell action potential (GO:0098901)	2/25	0.1736885617994177	0.2981887874395524	0	0	2.7983533150368336	4.89849357506282	JUP;CALM3
regulation of cholesterol transport (GO:0032374)	2/25	0.1736885617994177	0.2981887874395524	0	0	2.7983533150368336	4.89849357506282	NR1H2;NFKB1
regulation of heterotypic cell-cell adhesion (GO:0034114)	2/25	0.1736885617994177	0.2981887874395524	0	0	2.7983533150368336	4.89849357506282	MBP;CD44
regulation of microtubule depolymerization (GO:0031114)	2/25	0.1736885617994177	0.2981887874395524	0	0	2.7983533150368336	4.89849357506282	APC;CIB1
regulation of neutrophil chemotaxis (GO:0090022)	2/25	0.1736885617994177	0.2981887874395524	0	0	2.7983533150368336	4.89849357506282	C1QBP;RAC2
regulation of neuron apoptotic process (GO:0043523)	5/98	0.1748790863402836	0.30008984987126686	0	0	1.7325470766690003	3.020973865703406	BACE1;PRNP;DDIT3;RASA1;SNX6
negative regulation of MAP kinase activity (GO:0043407)	3/48	0.17631610288809818	0.3019810935979915	0	0	2.1465335551858016	3.725259305130228	PTPN1;PIK3CB;HIPK3
negative regulation of mitotic cell cycle (GO:0045930)	3/48	0.17631610288809818	0.3019810935979915	0	0	2.1465335551858016	3.725259305130228	CDKN1B;SMAD3;MAD2L1
nucleus organization (GO:0006997)	3/48	0.17631610288809818	0.3019810935979915	0	0	2.1465335551858016	3.725259305130228	CHMP1B;CHMP3;NUP98
positive regulation of DNA repair (GO:0045739)	3/48	0.17631610288809818	0.3019810935979915	0	0	2.1465335551858016	3.725259305130228	DHX9;BRCA1;EGFR
endoplasmic reticulum organization (GO:0007029)	4/73	0.17881426263609496	0.30510077830103804	0	0	1.867342995169082	3.2144585184880277	GAK;APP;PRNP;EMD
granulocyte chemotaxis (GO:0071621)	4/73	0.17881426263609496	0.30510077830103804	0	0	1.867342995169082	3.2144585184880277	LGALS3;ANXA1;FCER1G;PIK3CD
negative regulation of cell adhesion (GO:0007162)	4/73	0.17881426263609496	0.30510077830103804	0	0	1.867342995169082	3.2144585184880277	CDH1;RASA1;PLXNB1;NF2
positive regulation of synaptic transmission (GO:0050806)	4/73	0.17881426263609496	0.30510077830103804	0	0	1.867342995169082	3.2144585184880277	APP;FMR1;STX4;SQSTM1
regulation of actin filament-based process (GO:0032970)	4/73	0.17881426263609496	0.30510077830103804	0	0	1.867342995169082	3.2144585184880277	RAC2;ABL1;CRK;RHOQ
regulation of hydrolase activity (GO:0051336)	4/73	0.17881426263609496	0.30510077830103804	0	0	1.867342995169082	3.2144585184880277	WRN;FBXW11;PLXNB1;CRK
regulation of Rho protein signal transduction (GO:0035023)	4/73	0.17881426263609496	0.30510077830103804	0	0	1.867342995169082	3.2144585184880277	EPS8;BCR;ABL1;RAF1
response to molecule of bacterial origin (GO:0002237)	4/73	0.17881426263609496	0.30510077830103804	0	0	1.867342995169082	3.2144585184880277	FER;IRAK1;ERBIN;TAB2
response to glucose (GO:0009749)	3/49	0.1839003723703683	0.3109787266574156	0	0	2.099761267452796	3.555654096880922	PRKACA;THBS1;IGF1R
DNA modification (GO:0006304)	2/26	0.1846151312048524	0.3109787266574156	0	0	2.6816168327796235	4.530543350433677	EXOSC6;EXOSC4
hippo signaling (GO:0035329)	2/26	0.1846151312048524	0.3109787266574156	0	0	2.6816168327796235	4.530543350433677	TJP1;YWHAB
mRNA polyadenylation (GO:0006378)	2/26	0.1846151312048524	0.3109787266574156	0	0	2.6816168327796235	4.530543350433677	APP;CDC73
negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902230)	2/26	0.1846151312048524	0.3109787266574156	0	0	2.6816168327796235	4.530543350433677	MIF;CD44
positive regulation of filopodium assembly (GO:0051491)	2/26	0.1846151312048524	0.3109787266574156	0	0	2.6816168327796235	4.530543350433677	FMR1;RHOQ
positive regulation of microtubule polymerization or depolymerization (GO:0031112)	2/26	0.1846151312048524	0.3109787266574156	0	0	2.6816168327796235	4.530543350433677	MAPT;CDK5RAP2
regulation of potassium ion transmembrane transporter activity (GO:1901016)	2/26	0.1846151312048524	0.3109787266574156	0	0	2.6816168327796235	4.530543350433677	ITGB1;ATP1B1
regulation of synapse organization (GO:0050807)	2/26	0.1846151312048524	0.3109787266574156	0	0	2.6816168327796235	4.530543350433677	ABL1;YWHAZ
RNA polyadenylation (GO:0043631)	2/26	0.1846151312048524	0.3109787266574156	0	0	2.6816168327796235	4.530543350433677	APP;CDC73
cellular response to chemical stress (GO:0062197)	5/101	0.19029360034166484	0.3109787266574156	0	0	1.6781441291040624	2.7843551489449863	RAD52;ABL1;HTRA2;STX4;EIF2S1
fibroblast growth factor receptor signaling pathway (GO:0008543)	4/75	0.19098138772202528	0.3109787266574156	0	0	1.8145539906103287	3.0041380295158486	HNRNPM;POLR2E;POLR2L;FGFR1
ribosome assembly (GO:0042255)	3/50	0.1915691879296809	0.3109787266574156	0	0	2.054979289836089	3.395866101457978	NPM1;EIF6;C1QBP
adenylate cyclase-activating dopamine receptor signaling pathway (GO:0007191)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	GNB1
aldehyde biosynthetic process (GO:0046184)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	TPI1
amino sugar catabolic process (GO:0046348)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	NAGK
astrocyte differentiation (GO:0048708)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	STAT3
atrioventricular valve formation (GO:0003190)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	SMAD4
cardiac muscle cell-cardiac muscle cell adhesion (GO:0086042)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	JUP
cardiolipin acyl-chain remodeling (GO:0035965)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	HADHB
cellular response to laminar fluid shear stress (GO:0071499)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	SREBF2
cellular response to monoamine stimulus (GO:0071868)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	GNB1
cellular response to prostaglandin E stimulus (GO:0071380)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	GNB1
citrulline metabolic process (GO:0000052)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	DDAH2
collagen-activated tyrosine kinase receptor signaling pathway (GO:0038063)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	COL1A1
death-inducing signaling complex assembly (GO:0071550)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	RIPK1
desmosome organization (GO:0002934)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	JUP
DNA ligation (GO:0006266)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	TOP2A
dorsal aorta development (GO:0035907)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	RBPJ
dorsal aorta morphogenesis (GO:0035912)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	RBPJ
endosome to lysosome transport via multivesicular body sorting pathway (GO:0032510)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	CHMP3
establishment of centrosome localization (GO:0051660)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	MAD2L1
flavin-containing compound metabolic process (GO:0042726)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	FLAD1
gamma-delta T cell activation (GO:0046629)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	ITK
glandular epithelial cell development (GO:0002068)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	PAX6
glial cell migration (GO:0008347)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	CD9
glyceraldehyde-3-phosphate metabolic process (GO:0019682)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	TPI1
long-term synaptic depression (GO:0060292)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	ARF1
metanephric nephron tubule development (GO:0072234)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	PKD1
mitochondrion-endoplasmic reticulum membrane tethering (GO:1990456)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	PSEN2
mitral valve development (GO:0003174)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	ACVR1
mRNA transcription by RNA polymerase II (GO:0042789)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	MED1
negative regulation of axon regeneration (GO:0048681)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	PTPRS
negative regulation of cardiocyte differentiation (GO:1905208)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	EGFR
negative regulation of cell cycle phase transition (GO:1901988)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	PTEN
negative regulation of cytoplasmic translation (GO:2000766)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	FMR1
negative regulation of dendritic cell apoptotic process (GO:2000669)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	AXL
negative regulation of double-strand break repair via nonhomologous end joining (GO:2001033)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	HSF1
negative regulation of intracellular transport (GO:0032387)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	CRYAB
negative regulation of meiotic nuclear division (GO:0045835)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	TRIP13
negative regulation of neurotransmitter secretion (GO:0046929)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	FMR1
negative regulation of oligodendrocyte differentiation (GO:0048715)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	HES1
negative regulation of protein import (GO:1904590)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	SUFU
negative regulation of protein import into nucleus (GO:0042308)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	SUFU
negative regulation of protein kinase activity by regulation of protein phosphorylation (GO:0044387)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	NPM1
negative regulation of ruffle assembly (GO:1900028)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	EVL
negative regulation of stress-activated protein kinase signaling cascade (GO:0070303)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	MYC
negative regulation of telomere capping (GO:1904354)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	RAD50
negative regulation of type 2 immune response (GO:0002829)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	ANXA1
nose development (GO:0043584)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	SKI
nuclear-transcribed mRNA catabolic process, deadenylation-independent decay (GO:0031086)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	ZFP36
oxygen transport (GO:0015671)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	MYC
pexophagy (GO:0000425)	1/7	0.19320857400589642	0.3109787266574156	0	0	5.359314538419016	8.81063260037596	SQSTM1
