Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
cell projection assembly (GO:0030031)	2/22	0.11979033082982503	0.2471899845614188	0	0	3.5791896869244937	7.595084566510958	CDC42;RHOQ
chaperone-mediated protein complex assembly (GO:0051131)	2/22	0.11979033082982503	0.2471899845614188	0	0	3.5791896869244937	7.595084566510958	CLU;HSPA1A
natural killer cell mediated cytotoxicity (GO:0042267)	2/22	0.11979033082982503	0.2471899845614188	0	0	3.5791896869244937	7.595084566510958	TUBB;KIF5B
negative regulation of DNA recombination at telomere (GO:0048239)	2/22	0.11979033082982503	0.2471899845614188	0	0	3.5791896869244937	7.595084566510958	POLR2C;TERF1
negative regulation of interleukin-2 production (GO:0032703)	2/22	0.11979033082982503	0.2471899845614188	0	0	3.5791896869244937	7.595084566510958	PTPRC;TNFAIP3
negative regulation of phosphate metabolic process (GO:0045936)	2/22	0.11979033082982503	0.2471899845614188	0	0	3.5791896869244937	7.595084566510958	ROCK1;CDKN2A
negative regulation of protein dephosphorylation (GO:0035308)	2/22	0.11979033082982503	0.2471899845614188	0	0	3.5791896869244937	7.595084566510958	FKBP1A;GSK3B
negative regulation of small molecule metabolic process (GO:0062014)	2/22	0.11979033082982503	0.2471899845614188	0	0	3.5791896869244937	7.595084566510958	NCOR1;EP300
positive regulation of lipid catabolic process (GO:0050996)	2/22	0.11979033082982503	0.2471899845614188	0	0	3.5791896869244937	7.595084566510958	AKT2;IRS2
positive regulation of signal transduction by p53 class mediator (GO:1901798)	2/22	0.11979033082982503	0.2471899845614188	0	0	3.5791896869244937	7.595084566510958	DDX5;ATM
positive regulation of translational initiation (GO:0045948)	2/22	0.11979033082982503	0.2471899845614188	0	0	3.5791896869244937	7.595084566510958	KHDRBS1;LARP1
proteasomal ubiquitin-independent protein catabolic process (GO:0010499)	2/22	0.11979033082982503	0.2471899845614188	0	0	3.5791896869244937	7.595084566510958	PSMA3;NFE2L2
protein localization to cell junction (GO:1902414)	2/22	0.11979033082982503	0.2471899845614188	0	0	3.5791896869244937	7.595084566510958	PAK2;TJP2
regulation of DNA recombination at telomere (GO:0072695)	2/22	0.11979033082982503	0.2471899845614188	0	0	3.5791896869244937	7.595084566510958	POLR2C;TERF1
regulation of vacuole organization (GO:0044088)	2/22	0.11979033082982503	0.2471899845614188	0	0	3.5791896869244937	7.595084566510958	ENO2;RAB5A
organelle assembly (GO:0070925)	16/425	0.12144885448787796	0.24830884583011184	0	0	1.4084608593970263	2.969404586584535	ACTR2;GRB7;NPM1;PDCD6IP;HDAC3;EXOC7;FLII;VTA1;LSM4;NCOR1;CHMP1B;NEK1;RCC1;CHMP4B;CHMP3;MAPT
defense response to symbiont (GO:0140546)	6/124	0.1233564757366336	0.24830884583011184	0	0	1.8241879186189114	3.817435988796018	BNIP3L;PTPRC;IFI16;EIF2AK2;SKP2;ZMYND11
carbohydrate homeostasis (GO:0033500)	4/70	0.1236270532136451	0.24830884583011184	0	0	2.172071920685599	4.540685682222385	TCF7L2;BAD;STAT3;IGF1R
regulation of plasma membrane bounded cell projection assembly (GO:0120032)	4/70	0.1236270532136451	0.24830884583011184	0	0	2.172071920685599	4.540685682222385	CDC42;TBC1D17;RAB5A;ARF6
microtubule bundle formation (GO:0001578)	3/45	0.12366287829507465	0.24830884583011184	0	0	2.5583816552451237	5.347519458507526	NUMA1;PLK1;CDK5RAP2
positive regulation of nervous system development (GO:0051962)	3/45	0.12366287829507465	0.24830884583011184	0	0	2.5583816552451237	5.347519458507526	SNW1;DLG5;NAP1L1
regulation of pri-miRNA transcription by RNA polymerase II (GO:1902893)	3/45	0.12366287829507465	0.24830884583011184	0	0	2.5583816552451237	5.347519458507526	DDX5;STAT3;FOS
regulation of receptor signaling pathway via JAK-STAT (GO:0046425)	3/45	0.12366287829507465	0.24830884583011184	0	0	2.5583816552451237	5.347519458507526	PTPRC;HES1;JAK2
negative regulation of cytokine production (GO:0001818)	8/182	0.1252954261436847	0.24830884583011184	0	0	1.6508058819752136	3.4288574017073232	PTPRC;AXL;DDIT3;C1QBP;FN1;TNFAIP3;UBE2L6;ARRB1
double-strand break repair via homologous recombination (GO:0000724)	5/97	0.12554297489573993	0.24830884583011184	0	0	1.9487721417069244	4.043911004153991	SFPQ;PARP1;RBBP8;MCM5;ERCC5
phosphate-containing compound metabolic process (GO:0006796)	9/212	0.12652970950930542	0.24830884583011184	0	0	1.5924196750238953	3.2919743848514122	PLCB3;PTPRC;INPP5D;TNK2;STAT3;PTEN;PAK2;FBP1;PIK3CG
DNA methylation (GO:0006306)	2/23	0.12893545778146953	0.24830884583011184	0	0	3.408576690344646	6.982276176249695	DNMT3A;FOS
mitotic cell cycle checkpoint signaling (GO:0007093)	2/23	0.12893545778146953	0.24830884583011184	0	0	3.408576690344646	6.982276176249695	CHEK1;AURKB
negative regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001240)	2/23	0.12893545778146953	0.24830884583011184	0	0	3.408576690344646	6.982276176249695	HSPA1B;HSPA1A
negative regulation of intracellular protein transport (GO:0090317)	2/23	0.12893545778146953	0.24830884583011184	0	0	3.408576690344646	6.982276176249695	BARD1;SUFU
negative regulation of signal transduction in absence of ligand (GO:1901099)	2/23	0.12893545778146953	0.24830884583011184	0	0	3.408576690344646	6.982276176249695	HSPA1B;HSPA1A
positive regulation of JUN kinase activity (GO:0043507)	2/23	0.12893545778146953	0.24830884583011184	0	0	3.408576690344646	6.982276176249695	TRAF6;DVL3
positive regulation of transcription initiation from RNA polymerase II promoter (GO:0060261)	2/23	0.12893545778146953	0.24830884583011184	0	0	3.408576690344646	6.982276176249695	PSMC2;ESR1
regulation of interferon-gamma-mediated signaling pathway (GO:0060334)	2/23	0.12893545778146953	0.24830884583011184	0	0	3.408576690344646	6.982276176249695	CDC37;JAK2
regulation of interleukin-4 production (GO:0032673)	2/23	0.12893545778146953	0.24830884583011184	0	0	3.408576690344646	6.982276176249695	IRF4;DDIT3
activation of protein kinase C activity (GO:1990051)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	ABL1
anterograde dendritic transport (GO:0098937)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	KIF5B
anterograde dendritic transport of neurotransmitter receptor complex (GO:0098971)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	KIF5B
axon choice point recognition (GO:0016198)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	APP
bone marrow development (GO:0048539)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	PTPRC
cellular response to antibiotic (GO:0071236)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	MDM2
cellular response to brain-derived neurotrophic factor stimulus (GO:1990416)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	MAPT
cellular response to sodium arsenite (GO:1903936)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	HNRNPA1
cellular response to testosterone stimulus (GO:0071394)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	SPP1
cellular response to vitamin D (GO:0071305)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	VDR
cerebral cortex neuron differentiation (GO:0021895)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	SIN3A
coronary artery morphogenesis (GO:0060982)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	TGFBR1
deadenylation-independent decapping of nuclear-transcribed mRNA (GO:0031087)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	PNRC2
disaccharide biosynthetic process (GO:0046351)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	FBP1
DNA catabolic process, exonucleolytic (GO:0000738)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	XRN2
DNA double-strand break processing involved in repair via single-strand annealing (GO:0010792)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	RBBP8
double-strand break repair via single-strand annealing (GO:0045002)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	RBBP8
glomerular visceral epithelial cell migration (GO:0090521)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	ROCK1
intracellular distribution of mitochondria (GO:0048312)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	MAPT
mature ribosome assembly (GO:0042256)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	C1QBP
membrane raft distribution (GO:0031580)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	PTPRC
microtubule nucleation by microtubule organizing center (GO:0051418)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	NIN
mitochondrial DNA repair (GO:0043504)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	PARP1
monocyte extravasation (GO:0035696)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	CD47
negative regulation of adaptive immune response (GO:0002820)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	TNFRSF14
negative regulation of autophagosome maturation (GO:1901097)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	UBQLN4
negative regulation of blood coagulation, intrinsic pathway (GO:2000267)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	A2M
negative regulation of calcium ion transport into cytosol (GO:0010523)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	FKBP1A
negative regulation of collateral sprouting (GO:0048671)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	PTPRS
negative regulation of CREB transcription factor activity (GO:0032792)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	DDIT3
negative regulation of histone deacetylation (GO:0031064)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	KDM5A
negative regulation of histone H4 acetylation (GO:0090241)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	TAF7
negative regulation of insulin-like growth factor receptor signaling pathway (GO:0043569)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	IGFBP5
negative regulation of interferon-alpha production (GO:0032687)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	PTPRS
negative regulation of IRE1-mediated unfolded protein response (GO:1903895)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	HSPA5
negative regulation of organ growth (GO:0046621)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	PTEN
negative regulation of PERK-mediated unfolded protein response (GO:1903898)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	NCK1
negative regulation of protein acetylation (GO:1901984)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	GSK3B
negative regulation of protein polyubiquitination (GO:1902915)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	GPS2
negative regulation of tubulin deacetylation (GO:1904428)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	MAPT
non-canonical Wnt signaling pathway via MAPK cascade (GO:0038030)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	DVL3
peptidyl-cysteine S-nitrosylation (GO:0018119)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	GAPDH
positive regulation of amine transport (GO:0051954)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	GRK2
positive regulation of attachment of spindle microtubules to kinetochore (GO:0051987)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	HNRNPU
positive regulation of blood-brain barrier permeability (GO:1905605)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	TJP2
positive regulation of deoxyribonuclease activity (GO:0032077)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	PCNA
positive regulation of DNA demethylation (GO:1901537)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	USP7
positive regulation of DNA topoisomerase (ATP-hydrolyzing) activity (GO:2000373)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	HNRNPU
positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway (GO:0038033)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	HSPB1
positive regulation of hippo signaling (GO:0035332)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	DLG5
positive regulation of histone H3-K27 methylation (GO:0061087)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	OGT
positive regulation of histone ubiquitination (GO:0033184)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	CDK9
positive regulation of low-density lipoprotein receptor activity (GO:1905599)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	HNRNPK
positive regulation of mast cell activation involved in immune response (GO:0033008)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	GAB2
positive regulation of metallopeptidase activity (GO:1905050)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	STAT3
positive regulation of nucleobase-containing compound transport (GO:0032241)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	KHDRBS1
positive regulation of oxidative stress-induced neuron death (GO:1903223)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	FBXW7
positive regulation of peroxisome proliferator activated receptor signaling pathway (GO:0035360)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	GPS2
positive regulation of protein catabolic process in the vacuole (GO:1904352)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	CD81
positive regulation of protein kinase C activity (GO:1900020)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	EGFR
positive regulation of protein localization to cell cortex (GO:1904778)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	NUMA1
positive regulation of protein localization to synapse (GO:1902474)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	MAPT
positive regulation of RNA export from nucleus (GO:0046833)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	KHDRBS1
positive regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061419)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	NFE2L2
positive regulation of translation in response to stress (GO:0032056)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	NCK1
postsynaptic endocytosis (GO:0140239)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	DNM2
postsynaptic neurotransmitter receptor internalization (GO:0098884)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	DNM2
protein K29-linked deubiquitination (GO:0035523)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	TNFAIP3
reelin-mediated signaling pathway (GO:0038026)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	PAFAH1B1
regulation of adherens junction organization (GO:1903391)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	ADD1
regulation of blood coagulation, intrinsic pathway (GO:2000266)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	A2M
regulation of caveolin-mediated endocytosis (GO:2001286)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	UNC119
regulation of chromosome separation (GO:1905818)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	NUMA1
regulation of core promoter binding (GO:1904796)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	GTF2B
regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis (GO:2001270)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	PAK2
regulation of DNA topoisomerase (ATP-hydrolyzing) activity (GO:2000371)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	HNRNPU
regulation of growth hormone receptor signaling pathway (GO:0060398)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	JAK2
regulation of histone H2B ubiquitination (GO:2001166)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	CDK9
regulation of miRNA metabolic process (GO:2000628)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	HRAS
regulation of mRNA binding (GO:1902415)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	EIF3E
regulation of protein kinase C activity (GO:1900019)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	EGFR
regulation of ribonuclease activity (GO:0060700)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	NPM1
regulation of synaptic vesicle recycling (GO:1903421)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	ROCK1
regulation of type B pancreatic cell apoptotic process (GO:2000674)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	TCF7L2
regulation of vitamin D receptor signaling pathway (GO:0070562)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	SNW1
response to mitochondrial depolarisation (GO:0098780)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	GPS2
response to sodium arsenite (GO:1903935)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	HNRNPA1
retina vasculature development in camera-type eye (GO:0061298)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	ACVR2B
stress granule disassembly (GO:0035617)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	KIF5B
succinyl-CoA metabolic process (GO:0006104)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	DLST
tight junction organization (GO:0120193)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	ACTG1
transcription initiation from RNA polymerase III promoter (GO:0006384)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	GTF3C1
tricuspid valve development (GO:0003175)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	TGFBR2
tricuspid valve morphogenesis (GO:0003186)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	TGFBR2
ubiquitin-dependent SMAD protein catabolic process (GO:0030579)	1/5	0.12903583728751622	0.24830884583011184	0	0	8.938878676470589	18.30382994159687	STUB1
negative regulation of neuron death (GO:1901215)	5/98	0.1295274183039442	0.24896277648227355	0	0	1.9277180406212664	3.9399909914357796	GSK3B;CHMP4B;HTRA2;TNFRSF1B;SNX6
positive regulation of defense response (GO:0031349)	5/98	0.1295274183039442	0.24896277648227355	0	0	1.9277180406212664	3.9399909914357796	NFKBIA;APP;POLR3F;CD47;OPTN
regulation of DNA metabolic process (GO:0051052)	3/46	0.12976825123747288	0.24927964420968882	0	0	2.498755685231271	5.102471858356396	CDK9;UPF1;HNRNPD
circulatory system development (GO:0072359)	6/126	0.13028032816030607	0.25011688513397556	0	0	1.7935992578849722	3.655475063576519	MEF2A;FBXW7;FN1;PTEN;TGFBR1;TGFBR2
negative regulation of multicellular organismal process (GO:0051241)	9/214	0.13178257573439126	0.25285300057575305	0	0	1.5767200582453587	3.1953838153088987	GSK3B;ROCK1;DDIT3;TFE3;PTEN;ACVR2B;EGFR;PFN2;SMAD7
negative regulation of supramolecular fiber organization (GO:1902904)	4/72	0.13317951082130114	0.25538397136451724	0	0	2.1079699902142	4.249788403671982	PFN1;CLU;CRYAB;PFN2
negative regulation of cold-induced thermogenesis (GO:0120163)	3/47	0.13597776640262238	0.2602934956633629	0	0	2.441839986581684	4.872115147807004	DDIT3;TFE3;ACVR2B
polyol metabolic process (GO:0019751)	3/47	0.13597776640262238	0.2602934956633629	0	0	2.441839986581684	4.872115147807004	PLCB3;INPP5D;PTEN
positive regulation of pathway-restricted SMAD protein phosphorylation (GO:0010862)	3/47	0.13597776640262238	0.2602934956633629	0	0	2.441839986581684	4.872115147807004	DAB2;RBPMS;TGFBR1
endoplasmic reticulum organization (GO:0007029)	4/73	0.13806604148707968	0.2624731608383085	0	0	2.07731254520614	4.113126922642833	GAK;APP;STX5;GET4
negative regulation of cell adhesion (GO:0007162)	4/73	0.13806604148707968	0.2624731608383085	0	0	2.07731254520614	4.113126922642833	PTPRC;CDH1;LPXN;FBLN1
regulation of actin filament-based process (GO:0032970)	4/73	0.13806604148707968	0.2624731608383085	0	0	2.07731254520614	4.113126922642833	ROCK1;ABL1;CRK;RHOQ
heterochromatin assembly (GO:0031507)	2/24	0.13823639802761264	0.2624731608383085	0	0	3.2534739661811485	6.437941847795707	CDKN2A;MBD2
negative regulation of protein tyrosine kinase activity (GO:0061099)	2/24	0.13823639802761264	0.2624731608383085	0	0	3.2534739661811485	6.437941847795707	PTPRC;SNX6
negative regulation of stress fiber assembly (GO:0051497)	2/24	0.13823639802761264	0.2624731608383085	0	0	3.2534739661811485	6.437941847795707	PFN1;PAK2
positive regulation of lamellipodium assembly (GO:0010592)	2/24	0.13823639802761264	0.2624731608383085	0	0	3.2534739661811485	6.437941847795707	CDC42;ACTR2
positive regulation of protein targeting to membrane (GO:0090314)	2/24	0.13823639802761264	0.2624731608383085	0	0	3.2534739661811485	6.437941847795707	AKT2;HRAS
protein alpha-1,2-demannosylation (GO:0036508)	2/24	0.13823639802761264	0.2624731608383085	0	0	3.2534739661811485	6.437941847795707	RPS27A;UBA52
protein K48-linked deubiquitination (GO:0071108)	2/24	0.13823639802761264	0.2624731608383085	0	0	3.2534739661811485	6.437941847795707	ATXN3;TNFAIP3
protein kinase B signaling (GO:0043491)	2/24	0.13823639802761264	0.2624731608383085	0	0	3.2534739661811485	6.437941847795707	PTEN;PIK3R3
regulation of cytokine production involved in immune response (GO:0002718)	2/24	0.13823639802761264	0.2624731608383085	0	0	3.2534739661811485	6.437941847795707	TNFRSF14;TNFRSF1B
regulation of keratinocyte proliferation (GO:0010837)	2/24	0.13823639802761264	0.2624731608383085	0	0	3.2534739661811485	6.437941847795707	VDR;CASK
wound healing, spreading of cells (GO:0044319)	2/24	0.13823639802761264	0.2624731608383085	0	0	3.2534739661811485	6.437941847795707	DDR1;CD44
positive regulation of cell cycle process (GO:0090068)	5/101	0.14181794437678516	0.26911779959527593	0	0	1.8671875	3.6470113989632487	CDC42;NUMA1;CUL3;CDC6;AURKB
cellular response to alcohol (GO:0097306)	3/48	0.14228708943922383	0.2695403813222248	0	0	2.3874538745387452	4.655316617087222	LARP1;CDH1;CTNNA1
inositol phosphate metabolic process (GO:0043647)	3/48	0.14228708943922383	0.2695403813222248	0	0	2.3874538745387452	4.655316617087222	PLCB3;INPP5D;PTEN
regulation of interleukin-10 production (GO:0032653)	3/48	0.14228708943922383	0.2695403813222248	0	0	2.3874538745387452	4.655316617087222	IRF4;STAT3;CD47
Golgi organization (GO:0007030)	6/130	0.14467036689457055	0.27094943348995704	0	0	1.735382129391346	3.3550098563995157	RAB2A;GAK;CDC42;STX5;YWHAZ;OPTN
positive regulation of vasculature development (GO:1904018)	5/102	0.14602391536943543	0.27094943348995704	0	0	1.8478426880488736	3.555221368010803	SP1;GAB1;HSPB1;RUNX1;PAK4
negative regulation of actin filament polymerization (GO:0030837)	2/25	0.14767791129287716	0.27094943348995704	0	0	3.1118584354231724	5.952119006751852	PFN1;PFN2
negative regulation of antigen receptor-mediated signaling pathway (GO:0050858)	2/25	0.14767791129287716	0.27094943348995704	0	0	3.1118584354231724	5.952119006751852	GPS2;LPXN
negative regulation of endocytosis (GO:0045806)	2/25	0.14767791129287716	0.27094943348995704	0	0	3.1118584354231724	5.952119006751852	UNC119;ARF6
negative regulation of response to endoplasmic reticulum stress (GO:1903573)	2/25	0.14767791129287716	0.27094943348995704	0	0	3.1118584354231724	5.952119006751852	CLU;HSPA1A
negative regulation of sequestering of calcium ion (GO:0051283)	2/25	0.14767791129287716	0.27094943348995704	0	0	3.1118584354231724	5.952119006751852	PTPRC;ITPR1
positive regulation of T cell migration (GO:2000406)	2/25	0.14767791129287716	0.27094943348995704	0	0	3.1118584354231724	5.952119006751852	APP;TNFRSF14
receptor catabolic process (GO:0032801)	2/25	0.14767791129287716	0.27094943348995704	0	0	3.1118584354231724	5.952119006751852	CLTC;AP2B1
regulation of cAMP-mediated signaling (GO:0043949)	2/25	0.14767791129287716	0.27094943348995704	0	0	3.1118584354231724	5.952119006751852	PRKAR1A;PRKAR2A
regulation of interferon-alpha production (GO:0032647)	2/25	0.14767791129287716	0.27094943348995704	0	0	3.1118584354231724	5.952119006751852	PTPRS;RIPK2
regulation of mitochondrial fission (GO:0090140)	2/25	0.14767791129287716	0.27094943348995704	0	0	3.1118584354231724	5.952119006751852	RALBP1;MAPT
regulation of myotube differentiation (GO:0010830)	2/25	0.14767791129287716	0.27094943348995704	0	0	3.1118584354231724	5.952119006751852	HDAC5;HDAC3
response to hexose (GO:0009746)	2/25	0.14767791129287716	0.27094943348995704	0	0	3.1118584354231724	5.952119006751852	TCF7L2;IRS2
ventricular cardiac muscle tissue development (GO:0003229)	2/25	0.14767791129287716	0.27094943348995704	0	0	3.1118584354231724	5.952119006751852	FKBP1A;SMAD7
positive regulation of immune response (GO:0050778)	4/75	0.14805043550367356	0.27094943348995704	0	0	2.0185884251907007	3.855912217914197	PTPRC;CD81;POLR3F;STX4
positive regulation of lymphocyte proliferation (GO:0050671)	4/75	0.14805043550367356	0.27094943348995704	0	0	2.0185884251907007	3.855912217914197	PTPRC;CD81;IRS2;NCK1
positive regulation of T cell activation (GO:0050870)	4/75	0.14805043550367356	0.27094943348995704	0	0	2.0185884251907007	3.855912217914197	PTPRC;CD81;CD47;NCK1
negative regulation of cell projection organization (GO:0031345)	3/49	0.14869188528122307	0.27094943348995704	0	0	2.335432376062891	4.451051516973343	GAK;PTPRS;PTEN
positive regulation of reactive oxygen species metabolic process (GO:2000379)	3/49	0.14869188528122307	0.27094943348995704	0	0	2.335432376062891	4.451051516973343	RAB27A;MAPT;TGFBR2
regulation of cellular protein metabolic process (GO:0032268)	3/49	0.14869188528122307	0.27094943348995704	0	0	2.335432376062891	4.451051516973343	NFKBIA;APP;TSC1
regulation of smooth muscle cell proliferation (GO:0048660)	3/49	0.14869188528122307	0.27094943348995704	0	0	2.335432376062891	4.451051516973343	TCF7L2;IGFBP5;TNFAIP3
response to glucose (GO:0009749)	3/49	0.14869188528122307	0.27094943348995704	0	0	2.335432376062891	4.451051516973343	TCF7L2;IRS2;IGF1R
